,title,price,link
260,"Apple 2024 MacBook Air 15″ Laptop with M3 chip: 38.91 cm (15.3″) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  ","1,27,990",https://amazon.in//Apple-2024-MacBook-Laptop-chip/dp/B0CX21YN1F/ref=sr_1_293?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-293
261,"HP Pavilion 14, 12th Gen Intel Core i5-1235U,14-inch (35.6 cm),FHD,Touchscreen,16GB DDR4, 512GB SSD, Intel Iris Xᵉ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.41 kg),dv2041TU  ","63,490",https://amazon.in//HP-Pavilion-i5-1235U-Touchscreen-Graphics/dp/B0BWSGZFYR/ref=sr_1_294?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-294
262,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe graphics, 1080p FHD camera w/privacy shutter, Backlit KB, (Win 11, Blue, 1.6 kg), fd0021TU  ","52,949",https://amazon.in//HP-i5-1335U-15-6-inch-Graphics-fd0021TU/dp/B0C3MGYZQX/ref=sr_1_295?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-295
263,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ","46,949",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_296?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-296
264,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2223AU  ","37,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2223AU/dp/B0BZYTVPR2/ref=sr_1_297?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-297
265,"MSI Thin 15, Intel Core i5-13420H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR6 4GB /Cosmos Gray/1.86Kg), B13UCX-1807IN  ","55,990",https://amazon.in//MSI-i5-13420H-Windows-GeForce-B13UCX-1807IN/dp/B0CV9H7TN6/ref=sr_1_298?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-298
266,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-13500H 13th Gen, 16"" (40.64 cm) FHD+, Creator/Gaming Laptop (16GB/512GB/4GB RTX 3050 /Win11/Office 2021/FP/Black/1.8 kg), K3605VC-MBN541WS  ","69,990",https://amazon.in//ASUS-Creator-Vivobook-i5-13500H-K3605VC-MBN541WS/dp/B0C5N1XCDL/ref=sr_1_299?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-299
267,"MSI Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin and Light Laptop (14 Inch, Urban Silver, 1.4 Kg)  ","34,490",https://amazon.in//MSI-Ryzen-Hexa-Core-7530U/dp/B0CDCM3532/ref=sr_1_300?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-300
268,"ASUS Vivobook 16X, 16"" (40.64cm) WUXGA 16:10 60 Hz, Intel Core i5-12500H, Creator Laptop (16GB DDR4/512GB SSD/NVIDIA GeForce RTX 2050/Win 11/Office 2021/Indie Black/1.8 Kg), K3605ZF-MBN545WS  ","56,970",https://amazon.in//ASUS-Vivobook-40-64cm-WUXGA-K3605ZF-MBN545WS/dp/B09TB4Y7SN/ref=sr_1_29?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-29
269,"HP 15s, 12th Gen Intel Core i5 16GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Laptop/Win 11/Intel Iris Xe Graphics/Dual Speakers/Alexa/Backlit KB/MSO/Fast Charge, 15s- fq5112TU  ","50,400",https://amazon.in//HP-Micro-Edge-Anti-Glare-15s-fq5112TU/dp/B0B6F6HN37/ref=sr_1_301?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-301
270,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 8GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","34,490",https://amazon.in//ZEBRONICS-Processor-15-6-Inch-Display-Battery/dp/B0CJ74HKWD/ref=sr_1_302?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-302
271,"Acer Aspire 3 Intel Core i5 12th Generation Laptop (Windows 11 Home/16GB/512 GB SSD/MS Office) A315-59 with 39.6 cm (15.6"") Full HD Display, 1.7 Kg, Silver  ","42,400",https://amazon.in//Acer-Generation-Windows-A315-59-15-6-inch/dp/B0B3X2CPXD/ref=sr_1_303?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-303
272,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  ","31,990",https://amazon.in//ZEBRONICS-4S-Processor-16GB-Blue/dp/B0CJ76MR49/ref=sr_1_304?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-304
273,"ZEBRONICS PRO Series Z NBC 5S, Intel Core 12th Gen i7 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Space Grey, 1.76 Kg  ","40,990",https://amazon.in//ZEBRONICS-Laptop-3200MHz-Windows-Fingerprint/dp/B0CJ74Y6H6/ref=sr_1_305?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-305
274,"ASUS Vivobook S 16 OLED (2024), 16 ""(40.64cm) 3.2K OLED 16:10 120Hz, Intel Core Ultra 5 125H, Thin and Light Laptop (16GB LPDDR5X/1TB SSD/Intel Arc Graphics/Win11/Mist Blue/1.50 Kg), S5606MA-MX551WS  ","1,02,990",https://amazon.in//ASUS-Vivobook-OLED-40-64cm-3-2K/dp/B09T95ZTBP/ref=sr_1_306?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.HLTkGlfYQE2hmB5eytjA9XSx2Ua8WCNr1B2iyyhSKgsl5Hhrq7sJFMv910fdSJW71A--UMgqoGWGDAx-GAUiyXHxtLAZEGIS_5sVd0DQz8917xz2lluOYAIsIJF7NPegVp5f-U7rIPCs8cFbzQByqWSFfYK37xb-LuYH1fUHw4MuwxbhUNcOMZQbM24InF4O1QxFHnx_j2d8fuIYRoeLIGy_C-nQMw4bTTTg6F_7Tm4.8dXeuJP7ebbXro9rNTaM8uk__20ZzltSp_lgQ28Otsw&dib_tag=se&keywords=laptop&qid=1724867764&sprefix=laptop%2Caps%2C271&sr=8-306
275,"Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN  ","29,990",https://amazon.in//Modern-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_30?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-30
276,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","53,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS/dp/B0C5Y3JBC4/ref=sr_1_31?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-31
277,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, Thin and Light Laptop, 15.6"" (39.62 cm) FHD, (8 GB RAM/512GB SSD/Windows11/Office 2021/Backlit/42WHr/Silver/1.70 kg), X1502ZA-EJ524WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Backlit-X1502ZA-EJ524WS/dp/B0CCP83BK2/ref=sr_1_32?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-32
278,"Dell 15 Thin & Light Laptop, Intel Core i5-1334U Processor, 16GB DDR4 + 1TB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Backlit KB, Windows 11 + MSO'21, 15 Months McAfee, Platinum Silver, 1.65kg  ","59,750",https://amazon.in//Dell-i5-1334U-Processor-39-62cm-Platinum/dp/B0D83D2QSC/ref=sr_1_33?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-33
279,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Windows 11 Home/MS Office 2021/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  ","38,990",https://amazon.in//Lenovo-IdeaPad-Laptop-Windows-82R400ERIN/dp/B0CP2KRYLM/ref=sr_1_34?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-34
280,"Lenovo IdeaPad 1 Intel Core Celeron N4020 15"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/Office 2021/1Yr Warranty/Cloud Grey/1.3Kg), 82V700ECIN  ","26,188",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V700ECIN/dp/B0CWRS3XRB/ref=sr_1_5?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.MPfRRWvR1zv8cS4EMt5RBaNu69b4O1sNkIk9bvdoBdhAAbN6K0HiTrJeNhh7vO-K_NjOUfEDq-nniBb60kQVPCWf7rLCzE1c7Mh3c4PWNH1cTw096kyElRAwvJKA07g5SjSeFQAoR30Oah4pRlLGYWPIcGq7p7ewpjpSq1kHLxsP2MKXzaPA_r1xu3Nz5q6uIp8DebOUpK8fr5SNivQxfl6NVjiVZHGWSkOf5k5i6E8.pDF8CDLmr9A-IPIyc0dykign7YsSoKmxXhRImJH2QFY&dib_tag=se&keywords=laptop&qid=1724867672&sprefix=laptop%2Caps%2C271&sr=8-5
281,"Lenovo V15 G2 15.6"" FHD Anti-Glare Business Laptop, Intel Celeron N4500, 8GB RAM, 256 SSD, Intel UHD Graphics, HD Camera, HD Audio, Wi-Fi, Bluetooth, Windows 11, Black,  ","22,490",https://amazon.in//Lenovo-V15-G2-Anti-Glare-Bluetooth/dp/B0CVTJSWV1/ref=sr_1_35?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-35
282,"Lenovo Legion 5 AMD Ryzen 7 5800H 15.6"" (39.62cm) WQHD IPS Gaming Laptop (16GB/1TB SSD/6GB NVIDIA RTX 3060/165Hz/Windows 11/Office 2021/RGB Backlit/3months Game Pass/Phantom Blue/2.4Kg), 82JU00SYIN  ","84,999",https://amazon.in//Lenovo-300Nits-Graphics-Refresh-82JU00SYIN/dp/B09NP41X5L/ref=sr_1_36?crid=17B5S1XE7R3NU&dib=eyJ2IjoiMSJ9.Pl-hyyiVAM8Spa7eUHKPFpyHQ4fgcJ3n9QAalj4UTrdqxmoYOjhP_yM7Zi-98CBGDOpfmIzeipINpxX71svLqp-IqbX93HBUj4ybpglI2AgJMd4YU44rUvt-k5wLFHXcGJNmE-IBolwUgJ7_Q7MjeJF-9w54BpLA0e-rdcZWRseU77TM8E1BVKosGON8ldlVIgbtG2O-Ka5go-3BhNn-XteCA_AR8CQH9bsZGNjW5rA.Ocor9lZDObWQhr3zplIuNimgQzHJKyavW6uAem0OxfQ&dib_tag=se&keywords=laptop&qid=1724867684&sprefix=laptop%2Caps%2C271&sr=8-36
283,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/256GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","26,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjMyMTI4MDM4MjE0ODkxOjE3MjQ4Njc2OTY6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1MjMyOjowOjo&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC464KRQ%2Fref%3Dsr_1_33_sspa%3Fcrid%3D17B5S1XE7R3NU%26dib%3DeyJ2IjoiMSJ9.iNDJ0bVupipVjU3cWykGIgaq-5U0Nt8_wQvs2uz7gSTAn7qkxJZDRYpKXGArp_W8SN97hZASCGNOBrYhaMC8V5rblkIr0B_dvQbIscW23K3FL-l_B886cMFyJb3iR4gQ0UDUHg-sewmDFeGJf8VRZPmCE0iCQESdJYpdM7bAm3QKs_mkn9nreh2MoLO6ZQWjg3eFaQD0PJL3s94kU3_NDRAJHQSQXmgi_1Z_xLmGhH0.b2dpeGpiZsmPKfILWh2ua-zFjWu47EeDjGqOcTCkjBk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724867696%26sprefix%3Dlaptop%252Caps%252C271%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
284,"(Refurbished) Dell Precision 7510 Intel Core i7 - 6820HQ Quad Core Processor, 16 GB Ram & 256 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M1000M (2GB Graphic Card) Laptop  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjMyMTI4MDM4MjE0ODkxOjE3MjQ4Njc2OTY6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI0NjMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDRFVB2%2Fref%3Dsr_1_34_sspa%3Fcrid%3D17B5S1XE7R3NU%26dib%3DeyJ2IjoiMSJ9.iNDJ0bVupipVjU3cWykGIgaq-5U0Nt8_wQvs2uz7gSTAn7qkxJZDRYpKXGArp_W8SN97hZASCGNOBrYhaMC8V5rblkIr0B_dvQbIscW23K3FL-l_B886cMFyJb3iR4gQ0UDUHg-sewmDFeGJf8VRZPmCE0iCQESdJYpdM7bAm3QKs_mkn9nreh2MoLO6ZQWjg3eFaQD0PJL3s94kU3_NDRAJHQSQXmgi_1Z_xLmGhH0.b2dpeGpiZsmPKfILWh2ua-zFjWu47EeDjGqOcTCkjBk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724867696%26sprefix%3Dlaptop%252Caps%252C271%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
